tile,dec,ra
CFIS_LSB.272.273.r,46.5,197.57259529063668
CFIS_LSB.272.274.r,47.0,199.41396924698898
CFIS_LSB.272.275.r,47.5,201.3054636774275
CFIS_LSB.272.276.r,48.0,203.24881078158677
CFIS_LSB.272.277.r,48.5,205.2458273277611
CFIS_LSB.272.278.r,49.0,207.29841979199074
CFIS_LSB.272.279.r,49.5,209.40858987824186
CFIS_LSB.272.280.r,50.0,211.57844045301607
CFIS_LSB.272.281.r,50.5,213.81018193110157
CFIS_LSB.272.282.r,51.0,216.10613915294192
CFIS_LSB.272.283.r,51.5,218.46875879830725
CFIS_LSB.272.284.r,52.0,220.9006173856532
CFIS_LSB.272.285.r,52.5,223.4044299118231
CFIS_LSB.272.286.r,53.0,225.9830591926577
CFIS_LSB.272.287.r,53.5,228.63952597171297
CFIS_LSB.272.288.r,54.0,231.37701987175487
CFIS_LSB.272.289.r,54.5,234.1989112721127
CFIS_LSB.272.290.r,55.0,237.1087642044693
CFIS_LSB.272.291.r,55.5,240.11035037039753
CFIS_LSB.272.292.r,56.0,243.2076643961105
CFIS_LSB.272.293.r,56.5,246.4049404536775
CFIS_LSB.272.294.r,57.0,249.70667039362613
CFIS_LSB.272.295.r,57.5,253.11762355168656
CFIS_LSB.272.296.r,58.0,256.64286841278073
CFIS_LSB.272.297.r,58.5,260.2877963386082
CFIS_LSB.272.298.r,59.0,264.0581475918084
CFIS_LSB.272.299.r,59.5,267.960039920233
CFIS_LSB.272.300.r,60.0,271.99999999999994
CFIS_LSB.272.301.r,60.5,276.18499807650136
CFIS_LSB.272.302.r,61.0,280.5224861893147
CFIS_LSB.273.242.r,31.0,159.2454587198926
CFIS_LSB.273.243.r,31.5,160.09098058781223
CFIS_LSB.273.244.r,32.0,160.95785205892616
CFIS_LSB.273.245.r,32.5,161.84655497476294
CFIS_LSB.273.246.r,33.0,162.75758947210682
CFIS_LSB.273.247.r,33.5,163.69147476524086
CFIS_LSB.273.248.r,34.0,164.6487499707831
CFIS_LSB.273.249.r,34.5,165.62997497778284
CFIS_LSB.273.250.r,35.0,166.63573136593874
CFIS_LSB.273.251.r,35.5,167.66662337500998
CFIS_LSB.273.252.r,36.0,168.7232789287213
CFIS_LSB.273.253.r,36.5,169.80635071670918
CFIS_LSB.273.254.r,37.0,170.9165173383248
CFIS_LSB.273.255.r,37.5,172.0544845124011
CFIS_LSB.273.256.r,38.0,173.22098635740699
CFIS_LSB.273.257.r,38.5,174.41678674675697
CFIS_LSB.273.258.r,39.0,175.64268074441733
CFIS_LSB.273.259.r,39.5,176.89949612635985
CFIS_LSB.273.260.r,40.0,178.18809499385603
CFIS_LSB.273.261.r,40.5,179.50937548509214
CFIS_LSB.273.262.r,41.0,180.8642735921127
CFIS_LSB.273.263.r,41.5,182.25376509068036
CFIS_LSB.273.264.r,42.0,183.67886759127035
CFIS_LSB.273.265.r,42.5,185.14064272011356
CFIS_LSB.273.266.r,43.0,186.64019843995823
CFIS_LSB.273.267.r,43.5,188.17869152105422
CFIS_LSB.273.268.r,44.0,189.75733017377664
CFIS_LSB.273.269.r,44.5,191.3773768553115
CFIS_LSB.273.270.r,45.0,193.04015126392747
CFIS_LSB.273.271.r,45.5,194.7470335355775
CFIS_LSB.273.272.r,46.0,196.4994676589116
CFIS_LSB.273.273.r,46.5,198.29896512626402
CFIS_LSB.273.274.r,47.0,200.14710883980882
CFIS_LSB.273.275.r,47.5,202.04555729388863
CFIS_LSB.273.276.r,48.0,203.99604905651907
CFIS_LSB.273.277.r,48.5,206.00040757528964
CFIS_LSB.273.278.r,49.0,208.06054633534364
CFIS_LSB.273.279.r,49.5,210.17847439985303
CFIS_LSB.273.280.r,50.0,212.35630236644627
CFIS_LSB.273.281.r,50.5,214.59624877643648
CFIS_LSB.273.282.r,51.0,216.9006470174748
CFIS_LSB.273.283.r,51.5,219.27195276447748
CFIS_LSB.273.284.r,52.0,221.71275200839455
CFIS_LSB.273.285.r,52.5,224.22576972767538
CFIS_LSB.273.286.r,53.0,226.81387926321892
CFIS_LSB.273.287.r,53.5,229.48011246425602
CFIS_LSB.273.288.r,54.0,232.2276706801069
CFIS_LSB.273.289.r,54.5,235.05993668120135
CFIS_LSB.273.290.r,55.0,237.98048760227985
CFIS_LSB.273.291.r,55.5,240.99310901146515
CFIS_LSB.273.292.r,56.0,244.1018102210962
CFIS_LSB.273.293.r,56.5,247.31084097005134
CFIS_LSB.273.294.r,57.0,250.62470962301447
CFIS_LSB.273.295.r,57.5,254.04820305003835
CFIS_LSB.273.296.r,58.0,257.58640837018066
CFIS_LSB.273.297.r,58.5,261.2447367663237
CFIS_LSB.273.298.r,59.0,265.02894960501357
CFIS_LSB.273.299.r,59.5,268.9451871258221
CFIS_LSB.273.300.r,60.0,272.99999999999994
CFIS_LSB.273.301.r,60.5,277.2003840988414
CFIS_LSB.273.302.r,61.0,281.55381885912834
CFIS_LSB.274.241.r,30.5,159.00111821865093
CFIS_LSB.274.242.r,31.0,159.82877541850027
CFIS_LSB.274.243.r,31.5,160.67739443611924
CFIS_LSB.274.244.r,32.0,161.5474412606072
CFIS_LSB.274.245.r,32.5,162.43939949848001
CFIS_LSB.274.246.r,33.0,163.3537711185248
CFIS_LSB.274.247.r,33.5,164.29107723690842
CFIS_LSB.274.248.r,34.0,165.25185894503505
CFIS_LSB.274.249.r,34.5,166.23667818282965
CFIS_LSB.274.250.r,35.0,167.24611866031947
CFIS_LSB.274.251.r,35.5,168.2807868305961
CFIS_LSB.274.252.r,36.0,169.34131291747119
CFIS_LSB.274.253.r,36.5,170.42835200138578
CFIS_LSB.274.254.r,37.0,171.54258516740293
CFIS_LSB.274.255.r,37.5,172.68472071940624
CFIS_LSB.274.256.r,38.0,173.8554954649433
CFIS_LSB.274.257.r,38.5,175.05567607549966
CFIS_LSB.274.258.r,39.0,176.28606052736393
CFIS_LSB.274.259.r,39.5,177.5474796286542
CFIS_LSB.274.260.r,40.0,178.8407986385222
CFIS_LSB.274.261.r,40.5,180.1669189850375
CFIS_LSB.274.262.r,41.0,181.52678008878712
CFIS_LSB.274.263.r,41.5,182.92136129980375
CFIS_LSB.274.264.r,42.0,184.35168395607351
CFIS_LSB.274.265.r,42.5,185.8188135725682
CFIS_LSB.274.266.r,43.0,187.32386217050754
CFIS_LSB.274.267.r,43.5,188.86799075739506
CFIS_LSB.274.268.r,44.0,190.45241196928498
CFIS_LSB.274.269.r,44.5,192.07839288774855
CFIS_LSB.274.270.r,45.0,193.747258045114
CFIS_LSB.274.271.r,45.5,195.4603926327774
CFIS_LSB.274.272.r,46.0,197.2192459287245
CFIS_LSB.274.273.r,46.5,199.02533496189136
CFIS_LSB.274.274.r,47.0,200.88024843262863
CFIS_LSB.274.275.r,47.5,202.78565091034977
CFIS_LSB.274.276.r,48.0,204.74328733145137
CFIS_LSB.274.277.r,48.5,206.75498782281818
CFIS_LSB.274.278.r,49.0,208.82267287869655
CFIS_LSB.274.279.r,49.5,210.9483589214642
CFIS_LSB.274.280.r,50.0,213.13416427987647
CFIS_LSB.274.281.r,50.5,215.38231562177143
CFIS_LSB.274.282.r,51.0,217.69515488200764
CFIS_LSB.274.283.r,51.5,220.07514673064773
CFIS_LSB.274.284.r,52.0,222.52488663113593
CFIS_LSB.274.285.r,52.5,225.04710954352768
CFIS_LSB.274.286.r,53.0,227.64469933378015
CFIS_LSB.274.287.r,53.5,230.3206989567991
CFIS_LSB.274.288.r,54.0,233.07832148845893
CFIS_LSB.274.289.r,54.5,235.92096209029
CFIS_LSB.274.290.r,55.0,238.8522110000904
CFIS_LSB.274.291.r,55.5,241.8758676525328
CFIS_LSB.274.292.r,56.0,244.9959560460819
CFIS_LSB.274.293.r,56.5,248.21674148642515
CFIS_LSB.274.294.r,57.0,251.5427488524028
CFIS_LSB.274.295.r,57.5,254.97878254839014
CFIS_LSB.274.296.r,58.0,258.5299483275806
CFIS_LSB.274.297.r,58.5,262.2016771940391
CFIS_LSB.274.298.r,59.0,265.99975161821874
CFIS_LSB.274.299.r,59.5,269.9303343314112
CFIS_LSB.274.300.r,60.0,273.99999999999994
CFIS_LSB.274.301.r,60.5,278.2157701211815
CFIS_LSB.275.241.r,30.5,159.58141427054383
CFIS_LSB.275.242.r,31.0,160.41209211710793
CFIS_LSB.275.243.r,31.5,161.26380828442623
CFIS_LSB.275.244.r,32.0,162.13703046228827
CFIS_LSB.275.245.r,32.5,163.0322440221971
CFIS_LSB.275.246.r,33.0,163.94995276494276
CFIS_LSB.275.247.r,33.5,164.89067970857596
CFIS_LSB.275.248.r,34.0,165.854967919287
CFIS_LSB.275.249.r,34.5,166.8433813878765
CFIS_LSB.275.250.r,35.0,167.8565059547002
CFIS_LSB.275.251.r,35.5,168.89495028618222
CFIS_LSB.275.252.r,36.0,169.95934690622107
CFIS_LSB.275.253.r,36.5,171.05035328606235
CFIS_LSB.275.254.r,37.0,172.16865299648103
CFIS_LSB.275.255.r,37.5,173.31495692641136
CFIS_LSB.275.256.r,38.0,174.49000457247956
CFIS_LSB.275.257.r,38.5,175.69456540424235
CFIS_LSB.275.258.r,39.0,176.9294403103105
CFIS_LSB.275.259.r,39.5,178.19546313094855
CFIS_LSB.275.260.r,40.0,179.49350228318832
CFIS_LSB.275.261.r,40.5,180.82446248498292
CFIS_LSB.275.262.r,41.0,182.18928658546153
CFIS_LSB.275.263.r,41.5,183.5889575089271
CFIS_LSB.275.264.r,42.0,185.0245003208767
CFIS_LSB.275.265.r,42.5,186.49698442502282
CFIS_LSB.275.266.r,43.0,188.00752590105682
CFIS_LSB.275.267.r,43.5,189.55728999373594
CFIS_LSB.275.268.r,44.0,191.14749376479332
CFIS_LSB.275.269.r,44.5,192.77940892018557
CFIS_LSB.275.270.r,45.0,194.45436482630055
CFIS_LSB.275.271.r,45.5,196.1737517299773
CFIS_LSB.275.272.r,46.0,197.93902419853734
CFIS_LSB.275.273.r,46.5,199.7517047975187
CFIS_LSB.275.274.r,47.0,201.61338802544844
CFIS_LSB.275.275.r,47.5,203.52574452681088
CFIS_LSB.275.276.r,48.0,205.49052560638367
CFIS_LSB.275.277.r,48.5,207.50956807034672
CFIS_LSB.275.278.r,49.0,209.58479942204946
CFIS_LSB.275.279.r,49.5,211.7182434430754
CFIS_LSB.275.280.r,50.0,213.91202619330667
CFIS_LSB.275.281.r,50.5,216.16838246710634
CFIS_LSB.275.282.r,51.0,218.48966274654052
CFIS_LSB.275.283.r,51.5,220.878340696818
CFIS_LSB.275.284.r,52.0,223.3370212538773
CFIS_LSB.275.285.r,52.5,225.86844935937995
CFIS_LSB.275.286.r,53.0,228.4755194043414
CFIS_LSB.275.287.r,53.5,231.16128544934216
CFIS_LSB.275.288.r,54.0,233.92897229681097
CFIS_LSB.275.289.r,54.5,236.78198749937866
CFIS_LSB.275.290.r,55.0,239.72393439790096
CFIS_LSB.275.291.r,55.5,242.75862629360043
CFIS_LSB.275.292.r,56.0,245.8901018710676
CFIS_LSB.275.293.r,56.5,249.12264200279895
CFIS_LSB.275.294.r,57.0,252.46078808179112
CFIS_LSB.275.295.r,57.5,255.90936204674193
CFIS_LSB.275.296.r,58.0,259.47348828498053
CFIS_LSB.275.297.r,58.5,263.1586176217546
CFIS_LSB.275.298.r,59.0,266.9705536314239
CFIS_LSB.275.299.r,59.5,270.9154815370003
CFIS_LSB.275.300.r,60.0,274.99999999999994
CFIS_LSB.275.301.r,60.5,279.23115614352156
CFIS_LSB.276.240.r,30.0,159.3486742963367
CFIS_LSB.276.241.r,30.5,160.1617103224367
CFIS_LSB.276.242.r,31.0,160.9954088157156
CFIS_LSB.276.243.r,31.5,161.85022213273325
CFIS_LSB.276.244.r,32.0,162.7266196639693
CFIS_LSB.276.245.r,32.5,163.62508854591417
CFIS_LSB.276.246.r,33.0,164.54613441136075
CFIS_LSB.276.247.r,33.5,165.49028218024353
CFIS_LSB.276.248.r,34.0,166.45807689353896
CFIS_LSB.276.249.r,34.5,167.4500845929233
CFIS_LSB.276.250.r,35.0,168.46689324908093
CFIS_LSB.276.251.r,35.5,169.50911374176832
CFIS_LSB.276.252.r,36.0,170.577380894971
CFIS_LSB.276.253.r,36.5,171.67235457073895
CFIS_LSB.276.254.r,37.0,172.79472082555915
CFIS_LSB.276.255.r,37.5,173.9451931334165
CFIS_LSB.276.256.r,38.0,175.12451368001587
CFIS_LSB.276.257.r,38.5,176.33345473298505
CFIS_LSB.276.258.r,39.0,177.5728200932571
CFIS_LSB.276.259.r,39.5,178.8434466332429
CFIS_LSB.276.260.r,40.0,180.14620592785445
CFIS_LSB.276.261.r,40.5,181.4820059849283
CFIS_LSB.276.262.r,41.0,182.85179308213594
CFIS_LSB.276.263.r,41.5,184.25655371805047
CFIS_LSB.276.264.r,42.0,185.6973166856799
CFIS_LSB.276.265.r,42.5,187.17515527747744
CFIS_LSB.276.266.r,43.0,188.69118963160614
CFIS_LSB.276.267.r,43.5,190.24658923007678
CFIS_LSB.276.268.r,44.0,191.84257556030167
CFIS_LSB.276.269.r,44.5,193.48042495262263
CFIS_LSB.276.270.r,45.0,195.1614716074871
CFIS_LSB.276.271.r,45.5,196.88711082717722
CFIS_LSB.276.272.r,46.0,198.65880246835022
CFIS_LSB.276.273.r,46.5,200.47807463314604
CFIS_LSB.276.274.r,47.0,202.34652761826825
CFIS_LSB.276.275.r,47.5,204.26583814327202
CFIS_LSB.276.276.r,48.0,206.237763881316
CFIS_LSB.276.277.r,48.5,208.26414831787525
CFIS_LSB.276.278.r,49.0,210.34692596540236
CFIS_LSB.276.279.r,49.5,212.48812796468658
CFIS_LSB.276.280.r,50.0,214.6898881067369
CFIS_LSB.276.281.r,50.5,216.95444931244128
CFIS_LSB.276.282.r,51.0,219.2841706110734
CFIS_LSB.276.283.r,51.5,221.68153466298824
CFIS_LSB.276.284.r,52.0,224.14915587661866
CFIS_LSB.276.285.r,52.5,226.68978917523225
CFIS_LSB.276.286.r,53.0,229.30633947490264
CFIS_LSB.276.287.r,53.5,232.0018719418852
CFIS_LSB.276.288.r,54.0,234.779623105163
CFIS_LSB.276.289.r,54.5,237.64301290846728
CFIS_LSB.276.290.r,55.0,240.5956577957115
CFIS_LSB.276.291.r,55.5,243.64138493466808
CFIS_LSB.276.292.r,56.0,246.7842476960533
CFIS_LSB.276.293.r,56.5,250.0285425191728
CFIS_LSB.276.294.r,57.0,253.37882731117946
CFIS_LSB.276.295.r,57.5,256.8399415450937
CFIS_LSB.276.296.r,58.0,260.41702824238047
CFIS_LSB.276.297.r,58.5,264.11555804947005
CFIS_LSB.276.298.r,59.0,267.9413556446291
CFIS_LSB.276.299.r,59.5,271.90062874258933
CFIS_LSB.276.300.r,60.0,275.99999999999994
CFIS_LSB.276.301.r,60.5,280.2465421658616
CFIS_LSB.277.240.r,30.0,159.92602456552632
CFIS_LSB.277.241.r,30.5,160.7420063743296
CFIS_LSB.277.242.r,31.0,161.57872551432325
CFIS_LSB.277.243.r,31.5,162.43663598104024
CFIS_LSB.277.244.r,32.0,163.31620886565037
CFIS_LSB.277.245.r,32.5,164.21793306963124
CFIS_LSB.277.246.r,33.0,165.14231605777871
CFIS_LSB.277.247.r,33.5,166.08988465191106
CFIS_LSB.277.248.r,34.0,167.0611858677909
CFIS_LSB.277.249.r,34.5,168.05678779797014
CFIS_LSB.277.250.r,35.0,169.07728054346165
CFIS_LSB.277.251.r,35.5,170.12327719735444
CFIS_LSB.277.252.r,36.0,171.19541488372087
CFIS_LSB.277.253.r,36.5,172.29435585541555
CFIS_LSB.277.254.r,37.0,173.42078865463725
CFIS_LSB.277.255.r,37.5,174.57542934042164
CFIS_LSB.277.256.r,38.0,175.75902278755214
CFIS_LSB.277.257.r,38.5,176.97234406172777
CFIS_LSB.277.258.r,39.0,178.21619987620366
CFIS_LSB.277.259.r,39.5,179.49143013553729
CFIS_LSB.277.260.r,40.0,180.79890957252059
CFIS_LSB.277.261.r,40.5,182.1395494848737
CFIS_LSB.277.262.r,41.0,183.51429957881035
CFIS_LSB.277.263.r,41.5,184.92414992717386
CFIS_LSB.277.264.r,42.0,186.37013305048308
CFIS_LSB.277.265.r,42.5,187.85332612993207
CFIS_LSB.277.266.r,43.0,189.37485336215542
CFIS_LSB.277.267.r,43.5,190.93588846641765
CFIS_LSB.277.268.r,44.0,192.53765735581
CFIS_LSB.277.269.r,44.5,194.18144098505965
CFIS_LSB.277.270.r,45.0,195.86857838867365
CFIS_LSB.277.271.r,45.5,197.60046992437714
CFIS_LSB.277.272.r,46.0,199.37858073816307
CFIS_LSB.277.273.r,46.5,201.2044444687734
CFIS_LSB.277.274.r,47.0,203.07966721108806
CFIS_LSB.277.275.r,47.5,205.00593175973316
CFIS_LSB.277.276.r,48.0,206.9850021562483
CFIS_LSB.277.277.r,48.5,209.0187285654038
CFIS_LSB.277.278.r,49.0,211.10905250875527
CFIS_LSB.277.279.r,49.5,213.25801248629776
CFIS_LSB.277.280.r,50.0,215.4677500201671
CFIS_LSB.277.281.r,50.5,217.74051615777623
CFIS_LSB.277.282.r,51.0,220.07867847560627
CFIS_LSB.277.283.r,51.5,222.48472862915847
CFIS_LSB.277.284.r,52.0,224.96129049936005
CFIS_LSB.277.285.r,52.5,227.51112899108455
CFIS_LSB.277.286.r,53.0,230.13715954546387
CFIS_LSB.277.287.r,53.5,232.8424584344283
CFIS_LSB.277.288.r,54.0,235.63027391351505
CFIS_LSB.277.289.r,54.5,238.50403831755594
CFIS_LSB.277.290.r,55.0,241.46738119352204
CFIS_LSB.277.291.r,55.5,244.5241435757357
CFIS_LSB.277.292.r,56.0,247.678393521039
CFIS_LSB.277.293.r,56.5,250.9344430355466
CFIS_LSB.277.294.r,57.0,254.2968665405678
CFIS_LSB.277.295.r,57.5,257.7705210434455
CFIS_LSB.277.296.r,58.0,261.3605681997804
CFIS_LSB.277.297.r,58.5,265.07249847718555
CFIS_LSB.277.298.r,59.0,268.91215765783426
CFIS_LSB.277.299.r,59.5,272.88577594817843
CFIS_LSB.277.300.r,60.0,276.99999999999994
CFIS_LSB.278.239.r,29.5,159.70482028028033
CFIS_LSB.278.240.r,30.0,160.50337483471594
CFIS_LSB.278.241.r,30.5,161.32230242622248
CFIS_LSB.278.242.r,31.0,162.16204221293094
CFIS_LSB.278.243.r,31.5,163.02304982934726
CFIS_LSB.278.244.r,32.0,163.9057980673314
CFIS_LSB.278.245.r,32.5,164.81077759334832
CFIS_LSB.278.246.r,33.0,165.7384977041967
CFIS_LSB.278.247.r,33.5,166.6894871235786
CFIS_LSB.278.248.r,34.0,167.66429484204286
CFIS_LSB.278.249.r,34.5,168.66349100301696
CFIS_LSB.278.250.r,35.0,169.68766783784238
CFIS_LSB.278.251.r,35.5,170.73744065294056
CFIS_LSB.278.252.r,36.0,171.81344887247076
CFIS_LSB.278.253.r,36.5,172.91635714009212
CFIS_LSB.278.254.r,37.0,174.04685648371537
CFIS_LSB.278.255.r,37.5,175.20566554742675
CFIS_LSB.278.256.r,38.0,176.39353189508844
CFIS_LSB.278.257.r,38.5,177.61123339047046
CFIS_LSB.278.258.r,39.0,178.85957965915026
CFIS_LSB.278.259.r,39.5,180.13941363783164
CFIS_LSB.278.260.r,40.0,181.45161321718672
CFIS_LSB.278.261.r,40.5,182.7970929848191
CFIS_LSB.278.262.r,41.0,184.17680607548473
CFIS_LSB.278.263.r,41.5,185.59174613629722
CFIS_LSB.278.264.r,42.0,187.04294941528627
CFIS_LSB.278.265.r,42.5,188.5314969823867
CFIS_LSB.278.266.r,43.0,190.05851709270473
CFIS_LSB.278.267.r,43.5,191.6251877027585
CFIS_LSB.278.268.r,44.0,193.23273915131833
CFIS_LSB.278.269.r,44.5,194.8824570174967
CFIS_LSB.278.270.r,45.0,196.5756851698602
CFIS_LSB.278.271.r,45.5,198.31382902157708
CFIS_LSB.278.272.r,46.0,200.09835900797594
CFIS_LSB.278.273.r,46.5,201.93081430440074
CFIS_LSB.278.274.r,47.0,203.81280680390788
CFIS_LSB.278.275.r,47.5,205.7460253761943
CFIS_LSB.278.276.r,48.0,207.7322404311806
CFIS_LSB.278.277.r,48.5,209.7733088129323
CFIS_LSB.278.278.r,49.0,211.87117905210818
CFIS_LSB.278.279.r,49.5,214.02789700790896
CFIS_LSB.278.280.r,50.0,216.2456119335973
CFIS_LSB.278.281.r,50.5,218.52658300311114
CFIS_LSB.278.282.r,51.0,220.87318634013914
CFIS_LSB.278.283.r,51.5,223.28792259532872
CFIS_LSB.278.284.r,52.0,225.7734251221014
CFIS_LSB.278.285.r,52.5,228.33246880693684
CFIS_LSB.278.286.r,53.0,230.96797961602513
CFIS_LSB.278.287.r,53.5,233.68304492697135
CFIS_LSB.278.288.r,54.0,236.4809247218671
CFIS_LSB.278.289.r,54.5,239.3650637266446
CFIS_LSB.278.290.r,55.0,242.33910459133259
CFIS_LSB.278.291.r,55.5,245.40690221680336
CFIS_LSB.278.292.r,56.0,248.5725393460247
CFIS_LSB.278.293.r,56.5,251.8403435519204
CFIS_LSB.278.294.r,57.0,255.21490576995612
CFIS_LSB.278.295.r,57.5,258.7011005417973
CFIS_LSB.278.296.r,58.0,262.30410815718034
CFIS_LSB.278.297.r,58.5,266.02943890490104
CFIS_LSB.278.298.r,59.0,269.88295967103943
CFIS_LSB.278.299.r,59.5,273.87092315376754
CFIS_LSB.278.300.r,60.0,277.99999999999994
CFIS_LSB.279.239.r,29.5,160.27929805107271
CFIS_LSB.279.240.r,30.0,161.08072510390556
CFIS_LSB.279.241.r,30.5,161.90259847811538
CFIS_LSB.279.242.r,31.0,162.7453589115386
CFIS_LSB.279.243.r,31.5,163.60946367765425
CFIS_LSB.279.244.r,32.0,164.49538726901247
CFIS_LSB.279.245.r,32.5,165.40362211706542
CFIS_LSB.279.246.r,33.0,166.33467935061466
CFIS_LSB.279.247.r,33.5,167.28908959524617
CFIS_LSB.279.248.r,34.0,168.2674038162948
CFIS_LSB.279.249.r,34.5,169.27019420806377
CFIS_LSB.279.250.r,35.0,170.2980551322231
CFIS_LSB.279.251.r,35.5,171.3516041085267
CFIS_LSB.279.252.r,36.0,172.43148286122064
CFIS_LSB.279.253.r,36.5,173.53835842476872
CFIS_LSB.279.254.r,37.0,174.67292431279347
CFIS_LSB.279.255.r,37.5,175.8359017544319
CFIS_LSB.279.256.r,38.0,177.02804100262475
CFIS_LSB.279.257.r,38.5,178.25012271921315
CFIS_LSB.279.258.r,39.0,179.50295944209682
CFIS_LSB.279.259.r,39.5,180.787397140126
CFIS_LSB.279.260.r,40.0,182.10431686185288
CFIS_LSB.279.261.r,40.5,183.45463648476448
CFIS_LSB.279.262.r,41.0,184.83931257215914
CFIS_LSB.279.263.r,41.5,186.2593423454206
CFIS_LSB.279.264.r,42.0,187.71576578008947
CFIS_LSB.279.265.r,42.5,189.20966783484135
CFIS_LSB.279.266.r,43.0,190.74218082325402
CFIS_LSB.279.267.r,43.5,192.31448693909937
CFIS_LSB.279.268.r,44.0,193.92782094682667
CFIS_LSB.279.269.r,44.5,195.58347304993373
CFIS_LSB.279.270.r,45.0,197.28279195104673
CFIS_LSB.279.271.r,45.5,199.027188118777
CFIS_LSB.279.272.r,46.0,200.8181372777888
CFIS_LSB.279.273.r,46.5,202.65718414002808
CFIS_LSB.279.274.r,47.0,204.5459463967277
CFIS_LSB.279.275.r,47.5,206.4861189926554
CFIS_LSB.279.276.r,48.0,208.4794787061129
CFIS_LSB.279.277.r,48.5,210.52788906046084
CFIS_LSB.279.278.r,49.0,212.63330559546108
CFIS_LSB.279.279.r,49.5,214.79778152952014
CFIS_LSB.279.280.r,50.0,217.0234738470275
CFIS_LSB.279.281.r,50.5,219.31264984844609
CFIS_LSB.279.282.r,51.0,221.66769420467202
CFIS_LSB.279.283.r,51.5,224.09111656149898
CFIS_LSB.279.284.r,52.0,226.58555974484278
CFIS_LSB.279.285.r,52.5,229.15380862278911
CFIS_LSB.279.286.r,53.0,231.79879968658636
CFIS_LSB.279.287.r,53.5,234.5236314195144
CFIS_LSB.279.288.r,54.0,237.33157553021914
CFIS_LSB.279.289.r,54.5,240.22608913573325
CFIS_LSB.279.290.r,55.0,243.21082798914316
CFIS_LSB.279.291.r,55.5,246.28966085787098
CFIS_LSB.279.292.r,56.0,249.4666851710104
CFIS_LSB.279.293.r,56.5,252.74624406829423
CFIS_LSB.279.294.r,57.0,256.13294499934443
CFIS_LSB.279.295.r,57.5,259.6316800401491
CFIS_LSB.279.296.r,58.0,263.2476481145803
CFIS_LSB.279.297.r,58.5,266.9863793326165
CFIS_LSB.279.298.r,59.0,270.8537616842446
CFIS_LSB.279.299.r,59.5,274.85607035935664
CFIS_LSB.279.300.r,60.0,278.99999999999994
CFIS_LSB.280.238.r,29.0,160.0695695022648
CFIS_LSB.280.239.r,29.5,160.8537758218651
CFIS_LSB.280.240.r,30.0,161.65807537309522
CFIS_LSB.280.241.r,30.5,162.48289453000825
CFIS_LSB.280.242.r,31.0,163.32867561014626
CFIS_LSB.280.243.r,31.5,164.19587752596127
CFIS_LSB.280.244.r,32.0,165.0849764706935
CFIS_LSB.280.245.r,32.5,165.9964666407825
CFIS_LSB.280.246.r,33.0,166.93086099703265
CFIS_LSB.280.247.r,33.5,167.8886920669137
CFIS_LSB.280.248.r,34.0,168.87051279054677
CFIS_LSB.280.249.r,34.5,169.8768974131106
CFIS_LSB.280.250.r,35.0,170.90844242660384
CFIS_LSB.280.251.r,35.5,171.9657675641128
CFIS_LSB.280.252.r,36.0,173.04951684997056
CFIS_LSB.280.253.r,36.5,174.16035970944532
CFIS_LSB.280.254.r,37.0,175.2989921418716
CFIS_LSB.280.255.r,37.5,176.46613796143703
CFIS_LSB.280.256.r,38.0,177.66255011016102
CFIS_LSB.280.257.r,38.5,178.88901204795584
CFIS_LSB.280.258.r,39.0,180.14633922504342
CFIS_LSB.280.259.r,39.5,181.43538064242034
CFIS_LSB.280.260.r,40.0,182.757020506519
CFIS_LSB.280.261.r,40.5,184.11217998470988
CFIS_LSB.280.262.r,41.0,185.50181906883356
CFIS_LSB.280.263.r,41.5,186.92693855454397
CFIS_LSB.280.264.r,42.0,188.38858214489267
CFIS_LSB.280.265.r,42.5,189.88783868729598
CFIS_LSB.280.266.r,43.0,191.42584455380333
CFIS_LSB.280.267.r,43.5,193.0037861754402
CFIS_LSB.280.268.r,44.0,194.62290274233501
CFIS_LSB.280.269.r,44.5,196.28448908237078
CFIS_LSB.280.270.r,45.0,197.98989873223329
CFIS_LSB.280.271.r,45.5,199.7405472159769
CFIS_LSB.280.272.r,46.0,201.53791554760167
CFIS_LSB.280.273.r,46.5,203.38355397565542
CFIS_LSB.280.274.r,47.0,205.2790859895475
CFIS_LSB.280.275.r,47.5,207.22621260911654
CFIS_LSB.280.276.r,48.0,209.2267169810452
CFIS_LSB.280.277.r,48.5,211.28246930798937
CFIS_LSB.280.278.r,49.0,213.395432138814
CFIS_LSB.280.279.r,49.5,215.5676660511313
CFIS_LSB.280.280.r,50.0,217.8013357604577
CFIS_LSB.280.281.r,50.5,220.098716693781
CFIS_LSB.280.282.r,51.0,222.4622020692049
CFIS_LSB.280.283.r,51.5,224.89431052766923
CFIS_LSB.280.284.r,52.0,227.39769436758417
CFIS_LSB.280.285.r,52.5,229.9751484386414
CFIS_LSB.280.286.r,53.0,232.62961975714762
CFIS_LSB.280.287.r,53.5,235.36421791205746
CFIS_LSB.280.288.r,54.0,238.18222633857118
CFIS_LSB.280.289.r,54.5,241.0871145448219
CFIS_LSB.280.290.r,55.0,244.0825513869537
CFIS_LSB.280.291.r,55.5,247.17241949893864
CFIS_LSB.280.292.r,56.0,250.3608309959961
CFIS_LSB.280.293.r,56.5,253.65214458466804
CFIS_LSB.280.294.r,57.0,257.0509842287328
CFIS_LSB.280.295.r,57.5,260.5622595385009
